Depth_m,Vp_km/s,Vs_km/s,GammaRay_api,Density_g/cc,Caliper_m,Swt_v/v,Phit_v/v,Vsh_v/v
1751.93,3.82,2.18,39.70,2.38,0.21,0.70,0.18,0.23
1752.08,3.97,2.24,39.86,2.40,0.21,0.70,0.18,0.23
1752.24,4.08,2.26,38.86,2.43,0.21,0.71,0.17,0.22
1752.39,4.09,2.32,36.44,2.45,0.21,0.75,0.16,0.20
1752.54,4.00,2.36,34.22,2.47,0.21,0.78,0.16,0.17
1752.69,3.81,2.33,33.96,2.47,0.21,0.81,0.16,0.17
1752.85,3.61,2.24,35.87,2.44,0.21,0.77,0.17,0.19
1753.00,3.46,2.11,38.18,2.40,0.21,0.70,0.18,0.22
1753.15,3.40,2.01,38.96,2.36,0.21,0.67,0.18,0.22
1753.30,3.41,1.97,37.81,2.32,0.21,0.66,0.19,0.21
1753.46,3.43,1.95,36.06,2.31,0.21,0.66,0.20,0.19
1753.61,3.45,1.97,35.55,2.32,0.21,0.67,0.19,0.19
1753.76,3.43,1.99,36.55,2.32,0.21,0.68,0.19,0.20
1753.91,3.43,1.98,37.61,2.32,0.21,0.68,0.19,0.21
1754.07,3.44,1.97,37.92,2.32,0.21,0.67,0.19,0.21
1754.22,3.43,1.98,37.70,2.32,0.21,0.66,0.20,0.21
1754.37,3.42,1.97,37.12,2.31,0.21,0.66,0.20,0.20
1754.52,3.41,1.96,36.55,2.29,0.21,0.67,0.20,0.20
1754.68,3.36,1.94,36.72,2.29,0.21,0.65,0.21,0.20
1754.83,3.33,1.93,37.69,2.31,0.22,0.63,0.21,0.21
1754.98,3.32,1.94,38.19,2.32,0.22,0.62,0.21,0.22
1755.13,3.33,1.96,37.71,2.31,0.22,0.61,0.21,0.21
1755.29,3.35,1.97,37.23,2.29,0.22,0.61,0.22,0.21
1755.44,3.35,1.97,37.21,2.29,0.21,0.61,0.22,0.21
1755.59,3.41,1.97,37.06,2.30,0.21,0.64,0.21,0.20
1755.74,3.47,1.97,36.80,2.31,0.21,0.66,0.20,0.20
1755.89,3.49,1.99,37.19,2.33,0.21,0.67,0.20,0.20
1756.05,3.48,2.00,37.80,2.34,0.21,0.69,0.19,0.21
1756.20,3.45,2.00,36.92,2.33,0.21,0.72,0.18,0.20
1756.35,3.43,1.98,34.45,2.31,0.21,0.72,0.18,0.18
1756.50,3.42,1.97,32.82,2.31,0.21,0.75,0.18,0.16
1756.66,3.40,1.97,33.16,2.32,0.21,0.75,0.18,0.16
1756.81,3.44,1.98,33.54,2.32,0.21,0.76,0.18,0.17
1756.96,3.56,2.00,32.66,2.34,0.21,0.80,0.17,0.16
1757.11,3.66,2.06,31.38,2.36,0.21,0.87,0.16,0.14
1757.27,3.69,2.11,30.30,2.37,0.21,0.93,0.15,0.13
1757.42,3.69,2.10,29.71,2.36,0.21,1.00,0.14,0.12
1757.57,3.67,2.07,30.26,2.35,0.21,1.00,0.14,0.13
1757.72,3.63,2.07,31.75,2.36,0.21,0.98,0.14,0.15
1757.88,3.59,2.07,33.23,2.39,0.21,0.89,0.15,0.16
1758.03,3.53,2.08,34.62,2.40,0.21,0.81,0.17,0.18
1758.18,3.47,2.06,36.52,2.37,0.21,0.74,0.18,0.20
1758.33,3.43,2.02,38.28,2.35,0.21,0.71,0.18,0.22
1758.49,3.42,1.99,38.32,2.33,0.21,0.73,0.18,0.22
1758.64,3.44,1.97,36.00,2.31,0.21,0.77,0.17,0.19
1758.79,3.52,1.98,33.10,2.31,0.21,0.82,0.16,0.16
1758.94,3.62,2.06,31.93,2.35,0.21,0.88,0.16,0.15
1759.10,3.65,2.13,31.80,2.37,0.21,0.88,0.16,0.15
1759.25,3.57,2.13,30.50,2.37,0.21,0.86,0.17,0.13
1759.40,3.45,2.07,29.01,2.33,0.21,0.84,0.18,0.12
1759.55,3.39,2.00,30.10,2.31,0.21,0.77,0.20,0.13
1759.70,3.38,1.95,33.26,2.30,0.21,0.69,0.22,0.16
1759.86,3.39,1.95,35.10,2.30,0.21,0.66,0.22,0.18
1760.01,3.41,1.96,33.73,2.30,0.21,0.66,0.22,0.17
1760.16,3.45,1.97,30.78,2.30,0.21,0.71,0.21,0.14
1760.31,3.49,1.99,29.67,2.31,0.21,0.80,0.19,0.12
1760.47,3.51,2.02,31.24,2.31,0.21,0.83,0.18,0.14
1760.62,3.53,2.05,33.16,2.31,0.21,0.79,0.18,0.16
1760.77,3.54,2.07,33.78,2.33,0.21,0.76,0.18,0.17
1760.92,3.57,2.08,33.69,2.35,0.21,0.75,0.18,0.17
1761.08,3.57,2.09,33.93,2.36,0.21,0.75,0.19,0.17
1761.23,3.55,2.10,34.56,2.37,0.21,0.74,0.19,0.18
1761.38,3.52,2.10,35.54,2.36,0.21,0.72,0.19,0.19
1761.53,3.51,2.07,36.96,2.35,0.21,0.70,0.20,0.20
1761.69,3.53,2.04,38.16,2.34,0.22,0.69,0.20,0.22
1761.84,3.55,2.03,38.97,2.34,0.22,0.72,0.19,0.22
1761.99,3.53,2.04,40.11,2.36,0.22,0.75,0.19,0.24
1762.14,3.48,2.05,40.77,2.36,0.22,0.77,0.18,0.24
1762.30,3.46,2.04,39.73,2.34,0.21,0.76,0.18,0.23
1762.45,3.49,2.02,38.40,2.34,0.21,0.81,0.18,0.22
1762.60,3.54,2.01,39.33,2.35,0.21,0.86,0.17,0.23
1762.75,3.57,2.01,44.25,2.36,0.21,0.92,0.16,0.28
1762.91,3.52,2.00,54.05,2.38,0.21,1.00,0.14,0.38
1763.06,3.48,1.92,67.44,2.43,0.21,1.00,0.12,0.51
1763.21,3.43,1.84,79.49,2.49,0.21,1.00,0.11,0.62
1763.36,3.40,1.82,84.54,2.53,0.21,1.00,0.10,0.66
1763.51,3.44,1.85,81.07,2.52,0.21,1.00,0.09,0.63
1763.67,3.52,1.94,73.17,2.49,0.21,1.00,0.09,0.56
1763.82,3.59,2.01,67.49,2.46,0.21,1.00,0.09,0.51
1763.97,3.69,2.03,66.96,2.47,0.21,1.00,0.10,0.50
1764.12,3.74,2.06,69.35,2.49,0.21,1.00,0.10,0.52
1764.28,3.74,2.10,72.71,2.50,0.21,1.00,0.09,0.56
1764.43,3.74,2.12,78.15,2.52,0.21,1.00,0.09,0.60
1764.58,3.72,2.10,86.08,2.53,0.21,1.00,0.09,0.67
1764.73,3.69,2.03,94.45,2.54,0.21,1.00,0.09,0.75
1764.89,3.65,1.95,99.60,2.55,0.21,1.00,0.09,0.79
1765.04,3.56,1.92,99.31,2.54,0.21,1.00,0.10,0.79
1765.19,3.33,1.94,96.70,2.52,0.21,1.00,0.10,0.77
1765.34,2.89,1.98,95.51,2.42,0.21,1.00,0.10,0.76
1765.50,2.55,1.65,91.05,2.14,0.22,0.95,0.12,0.72
1765.65,2.36,1.28,75.65,1.79,0.22,0.86,0.15,0.58
1765.80,2.28,1.05,52.02,1.49,0.23,0.95,0.16,0.36
1765.95,2.26,0.93,32.26,1.30,0.29,1.00,0.16,0.15
1766.11,2.26,0.90,25.52,1.24,0.35,1.00,0.15,0.08
1766.26,2.38,0.90,33.72,1.32,0.32,1.00,0.15,0.17
1766.41,2.58,0.99,54.10,1.48,0.27,1.00,0.14,0.38
1766.56,2.65,1.10,77.80,1.82,0.24,1.00,0.14,0.60
1766.72,2.53,1.21,90.91,2.11,0.22,0.93,0.13,0.72
1766.87,2.38,1.19,84.75,1.97,0.22,0.93,0.12,0.66
1767.02,2.29,1.09,64.06,1.62,0.23,1.00,0.11,0.47
1767.17,2.26,1.03,42.88,1.38,0.26,1.00,0.11,0.26
1767.32,2.35,1.00,32.54,1.34,0.26,1.00,0.10,0.15
1767.48,2.59,1.03,35.49,1.44,0.25,1.00,0.10,0.19
1767.63,2.98,1.46,46.39,1.68,0.23,1.00,0.09,0.30
1767.78,3.34,1.90,56.73,2.06,0.22,1.00,0.09,0.40
1767.93,3.55,2.00,63.71,2.36,0.21,1.00,0.09,0.47
1768.09,3.63,2.08,69.24,2.47,0.22,1.00,0.09,0.52
1768.24,3.64,2.08,71.91,2.50,0.22,1.00,0.09,0.55
1768.39,3.62,2.10,70.56,2.49,0.22,1.00,0.09,0.54
1768.54,3.58,2.12,67.70,2.47,0.22,1.00,0.09,0.51
1768.70,3.57,2.11,65.23,2.49,0.22,0.97,0.10,0.49
1768.85,3.57,2.12,63.21,2.52,0.22,0.91,0.10,0.47
1769.00,3.56,2.12,61.27,2.51,0.22,0.92,0.10,0.45
1769.15,3.56,2.12,60.11,2.47,0.22,0.92,0.11,0.44
1769.31,3.61,2.09,61.21,2.43,0.21,1.00,0.10,0.45
1769.46,3.68,2.06,64.13,2.44,0.21,1.00,0.10,0.48
1769.61,3.72,2.06,65.59,2.50,0.22,0.99,0.10,0.49
1769.76,3.72,2.10,63.26,2.55,0.21,1.00,0.10,0.47
1769.92,3.68,2.13,58.47,2.53,0.21,0.99,0.10,0.42
1770.07,3.63,2.14,53.55,2.48,0.21,0.95,0.12,0.37
1770.22,3.58,2.10,49.30,2.44,0.21,0.93,0.13,0.33
1770.37,3.53,2.04,46.02,2.42,0.21,0.93,0.14,0.30
1770.53,3.51,2.00,44.71,2.40,0.21,0.96,0.14,0.28
1770.68,3.51,1.99,46.81,2.44,0.21,0.99,0.13,0.31
1770.83,3.53,1.98,54.66,2.48,0.21,0.96,0.13,0.38
1770.98,3.56,1.97,68.23,2.54,0.21,1.00,0.11,0.51
1771.13,3.58,1.96,82.16,2.59,0.21,1.00,0.09,0.64
1771.29,3.59,1.95,91.36,2.61,0.21,1.00,0.09,0.72
1771.44,3.60,1.94,95.12,2.60,0.21,1.00,0.09,0.75
1771.59,3.59,1.94,96.31,2.59,0.21,1.00,0.09,0.76
1771.74,3.59,1.94,98.65,2.60,0.21,1.00,0.09,0.78
1771.90,3.59,1.94,102.27,2.60,0.21,1.00,0.09,0.81
1772.05,3.60,1.94,104.92,2.59,0.21,1.00,0.10,0.83
1772.20,3.61,1.94,105.75,2.59,0.21,1.00,0.10,0.84
1772.35,3.62,1.95,104.75,2.60,0.21,1.00,0.10,0.83
1772.51,3.61,1.95,102.51,2.61,0.21,1.00,0.10,0.81
1772.66,3.60,1.93,100.75,2.61,0.21,1.00,0.10,0.80
1772.81,3.59,1.91,100.37,2.61,0.21,1.00,0.10,0.80
1772.96,3.61,1.90,100.09,2.61,0.21,1.00,0.10,0.79
1773.12,3.64,1.91,98.38,2.60,0.21,1.00,0.09,0.78
1773.27,3.71,1.95,95.31,2.60,0.21,1.00,0.10,0.75
1773.42,3.71,2.00,93.24,2.61,0.21,1.00,0.10,0.74
1773.57,3.52,1.96,95.29,2.62,0.21,1.00,0.10,0.75
1773.73,3.35,1.78,100.41,2.60,0.21,1.00,0.11,0.80
1773.88,3.31,1.63,103.49,2.58,0.21,1.00,0.11,0.82
1774.03,3.45,1.59,103.00,2.56,0.21,1.00,0.12,0.82
1774.18,3.65,1.74,103.23,2.56,0.21,1.00,0.12,0.82
1774.34,3.62,1.83,107.82,2.55,0.21,1.00,0.13,0.86
1774.49,3.15,1.82,114.56,2.52,0.21,1.00,0.12,0.91
1774.64,2.87,1.74,119.78,2.49,0.21,1.00,0.11,0.95
1774.79,2.83,1.41,122.40,2.47,0.21,1.00,0.11,0.97
1774.94,2.87,1.31,122.00,2.48,0.21,1.00,0.11,0.97
1775.10,2.94,1.39,118.75,2.50,0.21,1.00,0.11,0.94
1775.25,2.99,1.46,114.85,2.52,0.22,1.00,0.11,0.91
1775.40,3.02,1.48,112.43,2.54,0.22,1.00,0.11,0.89
1775.55,3.04,1.51,111.70,2.55,0.22,1.00,0.11,0.89
1775.71,3.12,1.54,111.67,2.55,0.22,1.00,0.11,0.89
1775.86,3.27,1.60,111.48,2.55,0.21,1.00,0.11,0.88
1776.01,3.48,1.73,110.55,2.56,0.21,1.00,0.11,0.88
1776.16,3.61,1.85,108.78,2.57,0.21,1.00,0.11,0.86
1776.32,3.59,1.89,106.62,2.59,0.21,1.00,0.11,0.85
1776.47,3.54,1.89,105.35,2.61,0.21,1.00,0.11,0.84
1776.62,3.49,1.85,106.46,2.61,0.21,1.00,0.11,0.85
1776.77,3.47,1.82,109.55,2.60,0.21,1.00,0.11,0.87
1776.93,3.44,1.77,111.70,2.59,0.21,1.00,0.11,0.89
1777.08,3.36,1.73,110.34,2.58,0.21,1.00,0.11,0.88
1777.23,3.33,1.69,107.57,2.58,0.21,1.00,0.11,0.85
1777.38,3.31,1.66,107.94,2.56,0.21,1.00,0.12,0.86
1777.54,3.28,1.64,110.82,2.54,0.21,1.00,0.11,0.88
1777.69,3.28,1.63,111.29,2.55,0.21,1.00,0.11,0.88
1777.84,3.32,1.65,108.57,2.56,0.21,1.00,0.11,0.86
1777.99,3.42,1.70,107.16,2.57,0.21,1.00,0.12,0.85
1778.15,3.49,1.75,108.98,2.57,0.21,1.00,0.11,0.87
1778.30,3.50,1.77,110.38,2.56,0.21,1.00,0.11,0.88
1778.45,3.48,1.76,108.52,2.57,0.21,1.00,0.11,0.86
1778.60,3.49,1.74,106.05,2.59,0.21,1.00,0.11,0.84
1778.75,3.52,1.73,107.19,2.61,0.21,1.00,0.11,0.85
1778.91,3.53,1.75,110.97,2.61,0.21,1.00,0.11,0.88
1779.06,3.52,1.78,113.06,2.59,0.21,1.00,0.11,0.90
1779.21,3.49,1.80,112.43,2.56,0.21,1.00,0.11,0.89
1779.36,3.48,1.80,110.55,2.56,0.21,1.00,0.11,0.88
1779.52,3.46,1.78,109.35,2.58,0.22,1.00,0.11,0.87
1779.67,3.44,1.76,108.91,2.60,0.22,1.00,0.11,0.86
1779.82,3.41,1.74,107.21,2.61,0.21,1.00,0.11,0.85
1779.97,3.37,1.71,105.21,2.62,0.21,1.00,0.11,0.83
1780.13,3.29,1.67,106.28,2.61,0.21,1.00,0.11,0.84
1780.28,3.20,1.62,109.52,2.60,0.21,1.00,0.11,0.87
1780.43,3.14,1.56,111.05,2.59,0.21,1.00,0.11,0.88
1780.58,3.13,1.53,111.08,2.59,0.21,1.00,0.11,0.88
1780.74,3.13,1.54,113.38,2.57,0.22,1.00,0.11,0.90
1780.89,3.09,1.54,118.64,2.55,0.21,1.00,0.11,0.94
1781.04,3.05,1.53,122.37,2.55,0.21,1.00,0.11,0.97
1781.19,3.09,1.51,120.93,2.56,0.21,1.00,0.11,0.96
1781.35,3.25,1.55,115.44,2.58,0.21,1.00,0.11,0.92
1781.50,3.45,1.63,108.99,2.58,0.21,1.00,0.11,0.87
1781.65,3.63,1.75,103.12,2.59,0.21,1.00,0.10,0.82
1781.80,3.77,1.92,98.55,2.59,0.21,1.00,0.10,0.78
1781.96,3.86,2.05,96.49,2.59,0.21,1.00,0.09,0.76
1782.11,3.91,2.13,96.99,2.59,0.21,1.00,0.09,0.77
1782.26,3.90,2.16,98.72,2.59,0.21,1.00,0.10,0.78
1782.41,3.82,2.14,101.08,2.60,0.21,1.00,0.10,0.80
1782.56,3.72,2.08,103.42,2.60,0.21,1.00,0.10,0.82
1782.72,3.65,2.02,103.43,2.58,0.21,1.00,0.10,0.82
1782.87,3.61,1.97,100.61,2.57,0.21,1.00,0.10,0.80
1783.02,3.59,1.93,98.73,2.57,0.21,1.00,0.10,0.78
1783.17,3.58,1.92,99.25,2.59,0.21,1.00,0.10,0.79
1783.33,3.60,1.92,99.33,2.62,0.21,1.00,0.10,0.79
1783.48,3.63,1.90,98.06,2.62,0.21,1.00,0.09,0.78
1783.63,3.66,1.85,96.50,2.60,0.21,1.00,0.09,0.76
1783.78,3.71,1.93,91.96,2.55,0.21,1.00,0.10,0.73
1783.94,3.47,1.99,80.48,2.30,0.22,0.99,0.11,0.63
1784.09,2.96,2.47,64.65,1.83,0.23,1.00,0.11,0.48
1784.24,2.67,2.84,54.14,1.53,0.23,1.00,0.12,0.38
1784.39,2.67,2.71,57.50,1.51,0.23,1.00,0.13,0.41
1784.55,2.83,2.27,74.08,1.74,0.23,1.00,0.13,0.57
1784.70,3.08,1.88,93.35,2.15,0.22,1.00,0.13,0.74
1784.85,3.35,1.63,105.45,2.46,0.21,1.00,0.13,0.84
1785.00,3.48,1.64,108.69,2.57,0.21,1.00,0.11,0.86
1785.16,3.50,1.73,107.19,2.59,0.21,1.00,0.11,0.85
1785.31,3.41,1.72,105.98,2.58,0.21,1.00,0.12,0.84
1785.46,3.27,1.67,107.46,2.56,0.21,1.00,0.12,0.85
1785.61,3.14,1.59,110.29,2.55,0.21,1.00,0.12,0.88
1785.77,3.02,1.50,111.26,2.53,0.21,1.00,0.11,0.88
1785.92,2.91,1.42,106.70,2.47,0.21,1.00,0.12,0.85
1786.07,2.74,1.43,93.34,2.30,0.21,1.00,0.14,0.74
1786.22,2.54,1.42,72.55,1.99,0.22,1.00,0.13,0.55
1786.37,2.39,1.31,53.71,1.67,0.23,1.00,0.13,0.37
1786.53,2.29,1.12,46.86,1.46,0.24,1.00,0.13,0.31
1786.68,2.24,1.00,52.99,1.41,0.24,1.00,0.13,0.37
1786.83,2.30,0.98,66.58,1.50,0.24,1.00,0.13,0.50
1786.98,2.49,1.05,82.50,1.67,0.23,1.00,0.13,0.64
1787.14,2.99,1.21,97.00,1.97,0.22,0.95,0.13,0.77
1787.29,3.49,1.47,106.27,2.31,0.21,0.96,0.12,0.84
1787.44,3.69,1.79,109.20,2.51,0.21,1.00,0.11,0.87
1787.59,3.74,2.02,109.02,2.57,0.21,1.00,0.11,0.87
1787.75,3.74,2.07,108.41,2.58,0.21,1.00,0.10,0.86
1787.90,3.71,2.06,107.06,2.58,0.21,1.00,0.10,0.85
1788.05,3.70,2.07,105.07,2.58,0.21,1.00,0.10,0.83
1788.20,3.78,2.07,104.04,2.58,0.21,1.00,0.10,0.83
1788.36,3.86,2.07,104.80,2.59,0.21,1.00,0.11,0.83
1788.51,3.87,2.08,105.97,2.59,0.21,1.00,0.10,0.84
1788.66,3.81,2.05,106.32,2.59,0.21,1.00,0.10,0.84
1788.81,3.76,1.98,107.41,2.57,0.21,1.00,0.10,0.85
1788.97,3.53,1.87,109.10,2.56,0.21,1.00,0.11,0.87
1789.12,3.18,1.75,106.78,2.50,0.21,1.00,0.11,0.85
1789.27,2.89,1.62,96.98,2.28,0.21,1.00,0.12,0.77
1789.42,2.77,1.45,84.59,2.02,0.21,1.00,0.13,0.66
1789.58,2.80,1.35,80.28,1.96,0.21,1.00,0.14,0.62
1789.73,2.92,1.34,86.40,2.08,0.21,1.00,0.14,0.68
1789.88,3.05,1.35,92.54,2.34,0.21,1.00,0.13,0.73
1790.03,3.19,1.38,91.55,2.60,0.21,1.00,0.12,0.72
1790.18,3.33,1.41,87.36,2.72,0.21,1.00,0.12,0.69
1790.34,3.45,1.46,85.55,2.73,0.21,1.00,0.12,0.67
1790.49,3.53,1.52,85.05,2.47,0.21,1.00,0.12,0.67
1790.64,3.56,1.60,82.46,2.13,0.22,1.00,0.12,0.64
1790.79,3.55,1.69,80.41,1.95,0.22,1.00,0.12,0.62
1790.95,3.55,1.76,85.14,2.02,0.22,1.00,0.13,0.67
1791.10,3.56,1.79,95.87,2.26,0.22,1.00,0.13,0.76
1791.25,3.57,1.81,104.86,2.41,0.22,1.00,0.13,0.83
1791.40,3.59,1.83,108.77,2.46,0.22,1.00,0.12,0.86
1791.56,3.60,1.84,110.71,2.49,0.22,1.00,0.11,0.88
1791.71,3.61,1.86,112.99,2.51,0.22,1.00,0.11,0.90
1791.86,3.61,1.87,114.14,2.50,0.22,1.00,0.11,0.91
1792.01,3.59,1.86,113.15,2.50,0.22,1.00,0.11,0.90
1792.17,3.56,1.83,112.82,2.50,0.22,1.00,0.11,0.90
1792.32,3.54,1.82,114.83,2.50,0.22,1.00,0.11,0.91
1792.47,3.55,1.84,115.23,2.51,0.22,1.00,0.11,0.91
1792.62,3.59,1.88,110.76,2.51,0.22,1.00,0.11,0.88
1792.78,3.62,1.92,104.56,2.52,0.22,1.00,0.11,0.83
1792.93,3.58,1.92,101.44,2.53,0.22,1.00,0.11,0.80
1793.08,3.53,1.90,101.31,2.56,0.22,1.00,0.11,0.80
1793.23,3.55,1.89,99.28,2.61,0.22,1.00,0.10,0.79
1793.39,3.84,1.94,91.92,2.67,0.22,1.00,0.10,0.72
1793.54,4.23,2.10,81.56,2.67,0.21,1.00,0.09,0.64
1793.69,4.47,2.34,73.33,2.60,0.21,1.00,0.08,0.56
1793.84,4.49,2.46,69.33,2.51,0.22,1.00,0.09,0.52
1793.99,4.44,2.50,67.39,2.46,0.22,1.00,0.10,0.51
1794.15,4.35,2.46,65.15,2.44,0.22,1.00,0.11,0.49
1794.30,4.20,2.36,62.58,2.43,0.22,1.00,0.11,0.46
1794.45,4.04,2.31,60.37,2.44,0.22,1.00,0.10,0.44
1794.60,3.78,2.25,58.49,2.46,0.22,1.00,0.10,0.42
1794.76,3.58,2.12,57.69,2.47,0.22,1.00,0.10,0.41
1794.91,3.37,1.95,61.11,2.48,0.22,1.00,0.10,0.45
1795.06,3.21,1.81,71.30,2.48,0.22,1.00,0.10,0.54
1795.21,3.15,1.69,85.88,2.47,0.22,1.00,0.11,0.67
1795.37,3.22,1.62,99.03,2.46,0.22,1.00,0.11,0.78
1795.52,3.38,1.65,106.64,2.48,0.22,1.00,0.11,0.85
1795.67,3.57,1.75,108.67,2.51,0.22,1.00,0.11,0.86
1795.82,3.72,1.87,107.52,2.52,0.22,1.00,0.11,0.85
1795.98,3.78,1.93,105.90,2.51,0.22,1.00,0.11,0.84
1796.13,3.55,1.89,106.10,2.48,0.22,1.00,0.11,0.84
1796.28,3.27,1.73,108.81,2.46,0.22,1.00,0.12,0.86
1796.43,3.16,1.60,110.49,2.45,0.22,1.00,0.11,0.88
1796.59,3.24,1.58,105.77,2.46,0.22,1.00,0.11,0.84
1796.74,3.46,1.74,95.79,2.51,0.22,1.00,0.10,0.76
1796.89,3.73,2.01,88.43,2.57,0.22,1.00,0.10,0.70
1797.04,3.86,2.17,87.40,2.60,0.21,1.00,0.09,0.69
1797.20,3.86,2.22,89.95,2.61,0.22,1.00,0.09,0.71
1797.35,3.86,2.22,93.46,2.62,0.22,1.00,0.08,0.74
1797.50,3.93,2.22,95.55,2.63,0.22,1.00,0.09,0.76
1797.65,4.05,2.23,92.93,2.66,0.22,1.00,0.09,0.73
1797.80,4.17,2.27,86.44,2.67,0.21,1.00,0.08,0.68
1797.96,4.20,2.34,81.71,2.64,0.21,1.00,0.07,0.64
1798.11,4.13,2.37,81.97,2.58,0.21,1.00,0.07,0.64
1798.26,4.03,2.35,85.55,2.54,0.21,1.00,0.07,0.67
1798.41,3.97,2.30,89.70,2.54,0.21,1.00,0.08,0.71
1798.57,3.96,2.26,92.84,2.56,0.21,1.00,0.08,0.73
1798.72,3.99,2.25,94.12,2.57,0.21,1.00,0.08,0.74
1798.87,4.02,2.27,93.21,2.57,0.21,1.00,0.08,0.74
1799.02,4.02,2.28,89.72,2.57,0.21,1.00,0.08,0.71
1799.18,3.97,2.28,84.49,2.56,0.21,1.00,0.08,0.66
1799.33,3.88,2.24,80.29,2.55,0.22,1.00,0.07,0.62
1799.48,3.82,2.18,78.83,2.55,0.22,1.00,0.07,0.61
1799.63,3.80,2.14,79.60,2.55,0.22,1.00,0.07,0.62
1799.79,3.81,2.12,81.33,2.55,0.22,1.00,0.08,0.63
1799.94,3.80,2.13,82.37,2.55,0.22,1.00,0.08,0.64
1800.09,3.77,2.16,81.93,2.56,0.22,1.00,0.08,0.64
1800.24,3.79,2.16,81.04,2.59,0.21,1.00,0.08,0.63
1800.40,3.84,2.15,80.28,2.62,0.21,1.00,0.09,0.62
1800.55,3.88,2.17,80.08,2.62,0.21,1.00,0.09,0.62
1800.70,3.86,2.17,83.16,2.59,0.21,1.00,0.09,0.65
1800.85,3.79,2.14,91.18,2.57,0.21,1.00,0.10,0.72
1801.01,3.73,2.06,100.90,2.55,0.21,1.00,0.10,0.80
1801.16,3.64,1.92,107.61,2.54,0.21,1.00,0.11,0.85
1801.31,3.54,1.80,109.99,2.52,0.21,1.00,0.11,0.87
1801.46,3.36,1.70,109.76,2.47,0.21,1.00,0.11,0.87
1801.61,3.10,1.62,108.73,2.36,0.22,1.00,0.12,0.86
1801.77,2.95,1.54,107.19,2.30,0.22,1.00,0.13,0.85
1801.92,2.96,1.53,104.35,2.37,0.21,1.00,0.13,0.83
1802.07,3.13,1.65,100.55,2.49,0.21,1.00,0.11,0.80
1802.22,3.50,1.86,96.32,2.57,0.21,1.00,0.10,0.76
1802.38,4.00,2.22,90.08,2.60,0.21,1.00,0.09,0.71
1802.53,4.45,2.55,81.89,2.60,0.21,1.00,0.09,0.64
1802.68,4.76,2.73,76.21,2.59,0.21,1.00,0.09,0.59
1802.83,4.73,2.81,76.46,2.58,0.21,1.00,0.09,0.59
1802.99,4.42,2.66,81.46,2.57,0.21,1.00,0.09,0.63
1803.14,4.11,2.46,88.41,2.48,0.21,1.00,0.10,0.69
1803.29,3.85,2.36,95.42,2.27,0.21,1.00,0.12,0.75
1803.44,3.25,2.06,99.78,2.06,0.21,0.94,0.14,0.79
1803.60,2.79,1.63,98.98,1.82,0.22,0.88,0.15,0.78
1803.75,2.52,1.40,93.46,1.57,0.22,0.87,0.16,0.74
1803.90,2.38,1.26,84.42,1.41,0.23,0.88,0.16,0.66
1804.05,2.31,1.15,70.66,1.42,0.23,0.98,0.14,0.54
1804.21,2.30,1.47,56.24,1.61,0.22,1.00,0.13,0.40
1804.36,2.39,1.85,53.78,1.95,0.21,1.00,0.11,0.38
1804.51,2.67,2.17,68.71,2.31,0.21,1.00,0.11,0.52
1804.66,3.10,2.23,89.05,2.50,0.21,1.00,0.11,0.70
1804.82,3.45,1.91,101.73,2.55,0.21,1.00,0.11,0.81
1804.97,3.60,1.90,106.32,2.56,0.21,1.00,0.11,0.84
1805.12,3.66,1.97,108.77,2.56,0.21,1.00,0.12,0.86
1805.27,3.60,1.92,111.35,2.54,0.21,1.00,0.11,0.88
1805.42,3.47,1.82,112.55,2.52,0.21,1.00,0.11,0.89
1805.58,3.32,1.72,110.17,2.49,0.21,1.00,0.11,0.87
1805.73,3.17,1.63,105.11,2.47,0.21,1.00,0.13,0.83
1805.88,3.10,1.56,103.05,2.47,0.21,1.00,0.13,0.82
1806.03,3.13,1.54,107.08,2.50,0.21,1.00,0.13,0.85
1806.19,3.25,1.57,113.17,2.53,0.21,1.00,0.12,0.90
1806.34,3.38,1.67,115.71,2.54,0.21,1.00,0.11,0.92
1806.49,3.46,1.78,112.50,2.54,0.21,1.00,0.11,0.89
1806.64,3.49,1.82,107.79,2.54,0.21,1.00,0.12,0.86
1806.80,3.48,1.82,106.98,2.54,0.21,1.00,0.12,0.85
1806.95,3.45,1.80,109.41,2.55,0.21,1.00,0.12,0.87
1807.10,3.44,1.79,110.98,2.57,0.21,1.00,0.11,0.88
1807.25,3.46,1.80,109.00,2.58,0.21,1.00,0.11,0.87
1807.41,3.47,1.80,105.12,2.57,0.21,1.00,0.12,0.83
1807.56,3.43,1.79,103.50,2.55,0.21,1.00,0.12,0.82
1807.71,3.35,1.75,104.85,2.50,0.21,1.00,0.12,0.83
1807.86,3.14,1.66,107.52,2.34,0.21,1.00,0.13,0.85
1808.02,2.92,1.58,110.08,2.10,0.21,1.00,0.14,0.87
1808.17,2.75,1.48,108.79,1.98,0.21,1.00,0.15,0.86
1808.32,2.72,1.34,99.73,2.04,0.21,1.00,0.15,0.79
1808.47,3.03,1.30,88.56,2.26,0.21,1.00,0.13,0.70
1808.63,3.38,1.32,85.97,2.47,0.21,1.00,0.12,0.67
1808.78,3.59,1.50,91.72,2.55,0.21,1.00,0.11,0.72
1808.93,3.73,1.79,97.74,2.57,0.21,1.00,0.11,0.77
1809.08,3.81,1.98,101.52,2.59,0.21,1.00,0.11,0.80
